date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:49:23	7680/7680	---M--	200	added ('OK')	text/plain	etag:%2261462-1e00-5545c37b585a5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%202%20in%20Ab.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%202%20in%20Ab.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson%2013's%20TEF's.htm)
16:49:24	5960/5960	---M--	200	added ('OK')	text/plain	etag:%2261466-1748-5545c37b585a5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%202%20in%20C.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%202%20in%20C.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson%2013's%20TEF's.htm)
16:49:24	5591/5591	---M--	200	added ('OK')	text/plain	etag:%2261465-15d7-5545c37b585a5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%202%20in%20Db.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%202%20in%20Db.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson%2013's%20TEF's.htm)
16:49:25	5588/5588	---M--	200	added ('OK')	text/plain	etag:%2261472-15d4-5545c37b5a4e5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%202%20in%20Eb.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%202%20in%20Eb.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson%2013's%20TEF's.htm)
16:49:25	5589/5589	---M--	200	added ('OK')	text/plain	etag:%2261468-15d5-5545c37b59545%22	http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%202%20in%20F.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%202%20in%20F.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson%2013's%20TEF's.htm)
16:49:26	7638/7638	---M--	200	added ('OK')	text/plain	etag:%2261460-1dd6-5545c37b585a5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%202%20in%20G.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%202%20in%20G.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson%2013's%20TEF's.htm)
16:49:26	6027/6027	---M--	200	added ('OK')	text/plain	etag:%2261471-178b-5545c37b5a4e5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%203%20in%20Ab.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%203%20in%20Ab.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson%2013's%20TEF's.htm)
16:49:26	5979/5979	---M--	200	added ('OK')	text/plain	etag:%2261463-175b-5545c37b585a5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%203%20in%20Bb.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%203%20in%20Bb.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson%2013's%20TEF's.htm)
16:49:27	6342/6342	---M--	200	added ('OK')	text/plain	etag:%226147d-18c6-5545c37b5b485%22	http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%203%20in%20C.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%203%20in%20C.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson%2013's%20TEF's.htm)
16:49:27	6022/6022	---M--	200	added ('OK')	text/plain	etag:%226147c-1786-5545c37b5b485%22	http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%203%20in%20Db.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%203%20in%20Db.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson%2013's%20TEF's.htm)
16:49:28	7983/7983	---M--	200	added ('OK')	text/plain	etag:%2261476-1f2f-5545c37b5a4e5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%203%20in%20Eb.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%203%20in%20Eb.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson%2013's%20TEF's.htm)
16:49:28	6004/6004	---M--	200	added ('OK')	text/plain	etag:%2261461-1774-5545c37b585a5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%203%20in%20F.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%203%20in%20F.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson%2013's%20TEF's.htm)
16:49:28	6038/6038	---M--	200	added ('OK')	text/plain	etag:%2261467-1796-5545c37b59545%22	http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%203%20in%20G.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%203%20in%20G.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson%2013's%20TEF's.htm)
16:49:28	6170/6170	---M--	200	added ('OK')	text/plain	etag:%226147f-181a-5545c37b5c425%22	http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%204%20in%20Ab.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%204%20in%20Ab.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson%2013's%20TEF's.htm)
16:49:29	6169/6169	---M--	200	added ('OK')	text/plain	etag:%226146e-1819-5545c37b59545%22	http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%204%20in%20Bb.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%204%20in%20Bb.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson%2013's%20TEF's.htm)
16:49:29	6496/6496	---M--	200	added ('OK')	text/plain	etag:%2261474-1960-5545c37b5a4e5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%204%20in%20C.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%204%20in%20C.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson%2013's%20TEF's.htm)
16:49:29	6261/6261	---M--	200	added ('OK')	text/plain	etag:%226146a-1875-5545c37b59545%22	http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%204%20in%20Db.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%204%20in%20Db.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson%2013's%20TEF's.htm)
16:49:30	81717/81717	---M--	200	added ('OK')	application/zip	etag:%2261479-13f35-5545c37b5b485%22	http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13.zip	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13.zip	(from http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson%2013's%20TEF's.htm)
16:49:30	8335/8335	---M--	200	added ('OK')	text/plain	etag:%2261464-208f-5545c37b585a5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%204%20in%20Eb.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%204%20in%20Eb.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson%2013's%20TEF's.htm)
16:49:30	6131/6131	---M--	200	added ('OK')	text/plain	etag:%226146b-17f3-5545c37b59545%22	http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%204%20in%20F.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%204%20in%20F.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson%2013's%20TEF's.htm)
16:49:31	6158/6158	---M--	200	added ('OK')	text/plain	etag:%2261473-180e-5545c37b5a4e5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%204%20in%20G.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson13%20-%20Part%204%20in%20G.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson%2013's%20TEF's.htm)
16:49:31	3615/3615	---M--	200	added ('OK')	text/plain	etag:%2261477-e1f-5545c37b5a4e5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson%2013%20-%20Student%20Project%201%20-%20C.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson%2013%20-%20Student%20Project%201%20-%20C.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-13/Lesson%2013's%20TEF's.htm)
16:49:31	1144/1144	---M--	200	added ('OK')	text/plain	etag:%226148a-478-5545c37b5d3c5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20I-IV%20Progression.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20I-IV%20Progression.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:32	1252/1252	---M--	200	added ('OK')	text/plain	etag:%2261491-4e4-5545c37b5d3c5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Eleven%20to%20Seven.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Eleven%20to%20Seven.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:32	3002/3002	---M--	200	added ('OK')	text/plain	etag:%2261488-bba-5545c37b5c425%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Student%20Vamp%20in%20G.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Student%20Vamp%20in%20G.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:32	2554/2554	---M--	200	added ('OK')	text/plain	etag:%2261484-9fa-5545c37b5c425%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%201%20in%20Ab.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%201%20in%20Ab.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:32	2582/2582	---M--	200	added ('OK')	text/plain	etag:%2261490-a16-5545c37b5d3c5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%201%20in%20Bb.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%201%20in%20Bb.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:33	2504/2504	---M--	200	added ('OK')	text/plain	etag:%2261481-9c8-5545c37b5c425%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%201%20in%20F.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%201%20in%20F.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:33	2649/2649	---M--	200	added ('OK')	text/plain	etag:%2261489-a59-5545c37b5d3c5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%201%20in%20G.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%201%20in%20G.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:33	2353/2353	---M--	200	added ('OK')	text/plain	etag:%2261493-931-5545c37b5e365%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%202%20in%20Ab.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%202%20in%20Ab.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:34	2394/2394	---M--	200	added ('OK')	text/plain	etag:%2261498-95a-5545c37b5e365%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%202%20in%20Bb.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%202%20in%20Bb.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:34	3454/3454	---M--	200	added ('OK')	text/plain	etag:%226149d-d7e-5545c37b5f305%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%202%20in%20C.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%202%20in%20C.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:34	3497/3497	---M--	200	added ('OK')	text/plain	etag:%2261487-da9-5545c37b5c425%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%202%20in%20Db.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%202%20in%20Db.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:35	3524/3524	---M--	200	added ('OK')	text/plain	etag:%226149e-dc4-5545c37b5f305%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%202%20in%20Eb.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%202%20in%20Eb.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:35	2449/2449	---M--	200	added ('OK')	text/plain	etag:%226149c-991-5545c37b5f305%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%202%20in%20G.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%202%20in%20G.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:35	2715/2715	---M--	200	added ('OK')	text/plain	etag:%2261486-a9b-5545c37b5c425%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%203%20in%20C.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%203%20in%20C.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:35	2764/2764	---M--	200	added ('OK')	text/plain	etag:%226148b-acc-5545c37b5d3c5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%203%20in%20Db.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%203%20in%20Db.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:35	2799/2799	---M--	200	added ('OK')	text/plain	etag:%226148f-aef-5545c37b5d3c5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%203%20in%20Eb.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%203%20in%20Eb.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:36	2843/2843	---M--	200	added ('OK')	text/plain	etag:%2261495-b1b-5545c37b5e365%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%203%20in%20F.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%203%20in%20F.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:36	78910/78910	---M--	200	added ('OK')	application/zip	etag:%2261499-1343e-5545c37b5e365%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson14.zip	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson14.zip	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:36	2862/2862	---M--	200	added ('OK')	text/plain	etag:%2261492-b2e-5545c37b5d3c5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%203%20in%20G.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%203%20in%20G.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:36	2629/2629	---M--	200	added ('OK')	text/plain	etag:%2261485-a45-5545c37b5c425%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%204%20in%20Ab.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%204%20in%20Ab.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:36	2649/2649	---M--	200	added ('OK')	text/plain	etag:%226148e-a59-5545c37b5d3c5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%204%20in%20Bb.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%204%20in%20Bb.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:37	2478/2478	---M--	200	added ('OK')	text/plain	etag:%226148c-9ae-5545c37b5d3c5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%204%20in%20C.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%204%20in%20C.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:37	2533/2533	---M--	200	added ('OK')	text/plain	etag:%2261496-9e5-5545c37b5e365%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%204%20in%20Db.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%204%20in%20Db.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:37	2570/2570	---M--	200	added ('OK')	text/plain	etag:%226149b-a0a-5545c37b5e365%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%204%20in%20Eb.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%204%20in%20Eb.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:37	2606/2606	---M--	200	added ('OK')	text/plain	etag:%2261483-a2e-5545c37b5c425%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%204%20in%20F.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%204%20in%20F.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:37	2586/2586	---M--	200	added ('OK')	text/plain	etag:%226149a-a1a-5545c37b5e365%22	http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%204%20in%20G.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014%20-%20Part%204%20in%20G.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-14/Lesson%2014's%20TEF's.htm)
16:49:39	5273/5273	---M--	200	added ('OK')	text/plain	etag:%22614ac-1499-5545c37b602a5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015%20-%20Student%20Tune%20in%20G.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015%20-%20Student%20Tune%20in%20G.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015's%20TEF's.htm)
16:49:39	4634/4634	---M--	200	added ('OK')	text/plain	etag:%22614a9-121a-5545c37b602a5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015%20-%20Part%201%20in%20Ab.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015%20-%20Part%201%20in%20Ab.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015's%20TEF's.htm)
16:49:40	4626/4626	---M--	200	added ('OK')	text/plain	etag:%22614be-1212-5545c37b63185%22	http://www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015%20-%20Part%201%20in%20Bb.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015%20-%20Part%201%20in%20Bb.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015's%20TEF's.htm)
16:49:40	4758/4758	---M--	200	added ('OK')	text/plain	etag:%22614a8-1296-5545c37b602a5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015%20-%20Part%201%20in%20C.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015%20-%20Part%201%20in%20C.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015's%20TEF's.htm)
16:49:40	4637/4637	---M--	200	added ('OK')	text/plain	etag:%22614b6-121d-5545c37b621e5%22	http://www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015%20-%20Part%201%20in%20Db.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015%20-%20Part%201%20in%20Db.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015's%20TEF's.htm)
16:49:41	4644/4644	---M--	200	added ('OK')	text/plain	etag:%22614a3-1224-5545c37b5f305%22	http://www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015%20-%20Part%201%20in%20Eb.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015%20-%20Part%201%20in%20Eb.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015's%20TEF's.htm)
16:49:41	4620/4620	---M--	200	added ('OK')	text/plain	etag:%22614b4-120c-5545c37b61245%22	http://www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015%20-%20Part%201%20in%20F.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015%20-%20Part%201%20in%20F.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015's%20TEF's.htm)
16:49:41	4628/4628	---M--	200	added ('OK')	text/plain	etag:%22614b9-1214-5545c37b63185%22	http://www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015%20-%20Part%201%20in%20G.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015%20-%20Part%201%20in%20G.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015's%20TEF's.htm)
16:49:42	5004/5004	---M--	200	added ('OK')	text/plain	etag:%22614a4-138c-5545c37b5f305%22	http://www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015%20-%20Part%202%20in%20Ab.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015%20-%20Part%202%20in%20Ab.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015's%20TEF's.htm)
16:49:42	5015/5015	---M--	200	added ('OK')	text/plain	etag:%22614a1-1397-5545c37b5f305%22	http://www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015%20-%20Part%202%20in%20Bb.tef	C:/Users/Tim%20Green/Documents/websites/MickeyBaker/www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015%20-%20Part%202%20in%20Bb.tef	(from http://www.jazzandhotguitar.com/MBAll/Lesson-15/Lesson%2015's%20TEF's.htm)
